,actualarrivaltime,actualdeparturetime,aircrafttype,destination,destinationCity,destinationName,diverted,estimatedarrivaltime,filed_airspeed_kts,filed_airspeed_mach,filed_altitude,filed_departuretime,filed_ete,filed_time,ident,origin,originCity,originName,route
9,1538765386,1538756987,B738,KMSP,"Minneapolis, MN",Minneapolis/St Paul Intl,,1538765386,449,,330,1538754720,02:20:00,1538757425,AAL372,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,MRBIL1 YOOPR DVC SNY FSD SSWAN TORGY3
10,1538694838,1538683493,B738,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,,1538694838,482,,260,1538683140,02:53:00,1538683919,AAL372,KMSP,"Minneapolis, MN",Minneapolis/St Paul Intl,SCHEP9 ONL LBF PUB ALS J102 GUP EAGUL6
11,1538677630,1538669092,B738,KMSP,"Minneapolis, MN",Minneapolis/St Paul Intl,,1538677630,456,,370,1538668320,02:19:00,1538670028,AAL372,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,INW198028 SSWAN TORGY3
12,1538608440,1538597247,B738,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,,1538608440,480,,280,1538596800,02:54:00,1538600630,AAL372,KMSP,"Minneapolis, MN",Minneapolis/St Paul Intl,MKT346018 ONL HCT HGO PUB ALS J102 GUP EAGUL6
13,1538590920,1538582405,B738,KMSP,"Minneapolis, MN",Minneapolis/St Paul Intl,,1538590920,452,,370,1538581920,02:20:00,1538583313,AAL372,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,MRBIL1 YOOPR DVC SNY FSD SSWAN TORGY3
14,1538521620,1538510433,B738,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,,1538521620,466,,320,1538510400,02:53:00,1538511251,AAL372,KMSP,"Minneapolis, MN",Minneapolis/St Paul Intl,MKT330016 ALS GUP EAGUL6
0,0,0,B737,KGEG,"Spokane, WA",Spokane Intl,,1538954400,456,,400,1538949300,01:25:00,1538717173,SWA1965,KSMF,"Sacramento, CA",Sacramento Intl,JUNEJ LKV J3 GEG
1,0,0,B737,KSMF,"Sacramento, CA",Sacramento Intl,,1538946000,458,,340,1538941800,01:10:00,1538717173,SWA1965,KLAS,"Las Vegas, NV",McCarran Intl,SHEAD1 KENNO DONNR SLMMR3
2,0,0,B737,KLAS,"Las Vegas, NV",McCarran Intl,,1538938200,465,,290,1538934900,00:55:00,1538717173,SWA1965,KSAN,"San Diego, CA",San Diego Intl,PADRZ2 CHKNN SEBBY YELAH MISEN KEPEC6
3,1538931360,1538928240,B737,KSAN,"San Diego, CA",San Diego Intl,,1538931360,464,,320,1538928000,00:55:00,1538717173,SWA1965,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,KEENS2 MESSI PKE LUCKI1
4,1538923772,1538919300,B737,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,,1538923772,459,,370,1538919600,01:13:00,1538717173,SWA1965,KSLC,"Salt Lake City, UT",Salt Lake City Intl,ARCHZ1 MLF CORKR TENTS BRUSR1
5,1538517300,1538513340,B737,KSJC,"San Jose, CA",San Jose Int'l,,1538517300,455,,340,1538513100,01:13:00,1538285167,SWA1965,KLAS,"Las Vegas, NV",McCarran Intl,SHEAD1 KENNO RUSME RAZRR4
6,1538509732,1538495160,B737,KLAS,"Las Vegas, NV",McCarran Intl,,1538509732,456,,380,1538494500,04:05:00,1538285167,SWA1965,KDTW,"Detroit, MI",Detroit Metro Wayne Co,KAYLN1 SMUUV OBK IOW LMN PWE J192 GLD DVC SINNN SITEE3
7,1538490817,1538486940,B737,KDTW,"Detroit, MI",Detroit Metro Wayne Co,,1538490817,450,,330,1538487000,01:03:00,1538285167,SWA1965,KSTL,"St Louis, MO",St Louis Lambert Intl,JHART6 VHP WWODD HANBL1
8,1538482740,1538477760,B737,KSTL,"St Louis, MO",St Louis Lambert Intl,,1538482740,457,,360,1538478000,01:25:00,1538285167,SWA1965,KMSY,"New Orleans, LA",New Orleans Intl,SQS J35 MEM BOOSH2
9,1538430120,1538426400,B737,KSJC,"San Jose, CA",San Jose Int'l,,1538430000,456,,340,1538426700,01:05:00,1538198758,SWA1965,KLAS,"Las Vegas, NV",McCarran Intl,SHEAD1 KENNO RUSME RAZRR4
10,1538423390,1538408520,B737,KLAS,"Las Vegas, NV",McCarran Intl,,1538423390,456,,360,1538408100,04:08:00,1538198758,SWA1965,KDTW,"Detroit, MI",Detroit Metro Wayne Co,KAYLN1 SMUUV OBK IOW LMN PWE J192 GLD DVC SINNN SITEE3
11,1538405014,1538401140,B737,KDTW,"Detroit, MI",Detroit Metro Wayne Co,,1538405014,451,,330,1538400600,01:01:00,1538198758,SWA1965,KSTL,"St Louis, MO",St Louis Lambert Intl,JHART6 VHP WWODD LECTR1
12,1538396071,1538391120,B737,KSTL,"St Louis, MO",St Louis Lambert Intl,,1538396071,453,,340,1538391600,01:06:00,1538198758,SWA1965,KMSY,"New Orleans, LA",New Orleans Intl,SQS J35 MEM BOOSH2
13,1538171773,1538168201,B737,KSJC,"San Jose, CA",San Jose Int'l,,1538171773,458,,340,1538167500,01:25:00,1537939571,SWA1965,KLAS,"Las Vegas, NV",McCarran Intl,SHEAD1 KENNO RUSME RAZRR4
14,1538164371,1538149500,B737,KLAS,"Las Vegas, NV",McCarran Intl,,1538164371,455,,380,1538148900,04:07:00,1537939571,SWA1965,KDTW,"Detroit, MI",Detroit Metro Wayne Co,KAYLN1 SMUUV OBK IOW LMN PWE J192 GLD DVC SINNN SITEE3
0,0,0,CRJ9,KABQ,"Albuquerque, NM",Albuquerque Intl Sunport,,1539104100,285,,0,1539100500,01:00:00,1538889925,ASH5797,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,
1,0,0,CRJ9,KABQ,"Albuquerque, NM",Albuquerque Intl Sunport,,1539016763,450,,330,1539014100,00:46:00,1538803549,ASH5797,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,FORPE1 SJN CABNO KRKEE3
2,1538930930,1538928183,CRJ9,KABQ,"Albuquerque, NM",Albuquerque Intl Sunport,,1538930930,444,,330,1538927700,01:00:00,1538717160,ASH5797,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,FORPE1 SJN CABNO KRKEE3
3,1538672051,1538669369,CRJ9,KABQ,"Albuquerque, NM",Albuquerque Intl Sunport,,1538672051,451,,330,1538668500,00:41:00,1538670353,ASH5797,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,PAYSO180033 KRKEE KRKEE3
4,1538589028,1538586355,CRJ9,KABQ,"Albuquerque, NM",Albuquerque Intl Sunport,,1538589028,454,,330,1538581800,00:42:00,1538587324,ASH5797,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,PAYSO164046 CABNO KRKEE3
5,1538498932,1538496312,CRJ9,KABQ,"Albuquerque, NM",Albuquerque Intl Sunport,,1538498932,473,,330,1538495400,00:54:00,1538285155,ASH5797,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,BROAK1 JNIPR CABNO KRKEE3
6,1538411873,1538409102,CRJ9,KABQ,"Albuquerque, NM",Albuquerque Intl Sunport,,1538411873,472,,330,1538409000,00:40:00,1538410086,ASH5797,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,FORPE1 SJN CABNO KRKEE3
7,1538328794,1538326160,CRJ9,KABQ,"Albuquerque, NM",Albuquerque Intl Sunport,,1538328794,471,,330,1538322600,00:42:00,1538327332,ASH5797,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,FORPE1 SJN CABNO KRKEE3
8,1538239642,1538236918,CRJ9,KABQ,"Albuquerque, NM",Albuquerque Intl Sunport,,1538239642,454,,330,1538236200,00:47:00,1538237828,ASH5797,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,FORPE1 SJN CABNO KRKEE3
9,1538153377,1538150683,CRJ9,KABQ,"Albuquerque, NM",Albuquerque Intl Sunport,,1538153377,467,,330,1538149800,00:54:00,1537939555,ASH5797,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,FORPE1 SJN CABNO KRKEE3
10,1538073568,1538070858,CRJ9,KABQ,"Albuquerque, NM",Albuquerque Intl Sunport,,1538073568,469,,330,1538063400,00:54:00,1537853145,ASH5797,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,FORPE1 SJN CABNO KRKEE3
11,1537981326,1537978481,CRJ9,KABQ,"Albuquerque, NM",Albuquerque Intl Sunport,,1537981326,450,,330,1537977000,00:48:00,1537766746,ASH5797,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,FORPE1 SJN CABNO KRKEE3
12,1537893504,1537890887,CRJ9,KABQ,"Albuquerque, NM",Albuquerque Intl Sunport,,1537893504,451,,330,1537890600,00:40:00,1537892065,ASH5797,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,FORPE1 SJN CABNO KRKEE3
13,1537808144,1537805491,CRJ9,KABQ,"Albuquerque, NM",Albuquerque Intl Sunport,,1537808144,452,,330,1537804200,00:40:00,1537806517,ASH5797,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,FORPE1 SJN CABNO KRKEE3
14,1537726260,1537723568,CRJ9,KABQ,"Albuquerque, NM",Albuquerque Intl Sunport,,1537726260,450,,330,1537717800,00:39:00,1537724501,ASH5797,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,FORPE1 SJN CABNO KRKEE3
0,0,0,B737,KBOS,"Boston, MA",Boston Logan Intl,,1539120720,438,,0,1539102600,05:02:00,1538889926,ASA30,KPDX,"Portland, OR",Portland Intl,
1,0,0,B739,KBOS,"Boston, MA",Boston Logan Intl,,1539033028,453,,330,1539016200,04:43:00,1538803549,ASA30,KPDX,"Portland, OR",Portland Intl,LAVAA6 PDT HLN J90 MLS KP06Y KP06C GOLLF KP03K SIKBO Q140 AHPAH JOSSY PONCT JFUND2
2,0,1538929550,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538947320,457,,330,1538929800,04:53:00,1538930044,ASA30,KPDX,"Portland, OR",Portland Intl,LAVAA6 PDT HLN J90 MLS KP06Y KP06C GOLLF KP03K SIKBO Q140 AHPAH JOSSY PONCT JFUND2
3,1538860680,1538843292,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538860680,455,,310,1538843400,04:46:00,1538843752,ASA30,KPDX,"Portland, OR",Portland Intl,LAVAA6 PDT HLN J90 MLS KP06Y KP06C GOLLF KP03K SIKBO Q140 AHPAH JOSSY PONCT JFUND2
4,1538774400,1538756870,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538773800,453,,330,1538757000,04:42:00,1538757350,ASA30,KPDX,"Portland, OR",Portland Intl,LAVAA6 PDT HLN J90 MLS KP06Y KP06C GOLLF KP03K SIKBO Q140 AHPAH JOSSY PONCT JFUND2
5,1538688060,1538670896,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538688060,452,,330,1538670600,04:43:00,1538671916,ASA30,KPDX,"Portland, OR",Portland Intl,LAVAA6 PDT HLN J90 MLS KP06Y KP06C GOLLF KP03K SIKBO Q140 AHPAH JOSSY PONCT JFUND2
6,1538601479,1538583999,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538601479,457,,330,1538584200,04:53:00,1538585076,ASA30,KPDX,"Portland, OR",Portland Intl,LAVAA6 PDT LKT CZI ONL DSM JOT ELX SVM J70 JHW Q82 PONCT JFUND2
7,1538520569,1538503095,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538520569,455,,282,1538497800,04:52:00,1538504222,ASA30,KPDX,"Portland, OR",Portland Intl,PDT268052 HLN J90 MLS KINGZ NOTAP POLTY BUGSY ENE OOSHN5
8,1538434440,1538417774,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538434440,453,,204,1538411400,04:44:00,1538418908,ASA30,KPDX,"Portland, OR",Portland Intl,BTG070024 MLS KP06Y KP06C GOLLF KP03K SIKBO Q140 AHPAH JOSSY PONCT JFUND2
9,1538341020,1538324569,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538341020,457,,330,1538325000,04:40:00,1538325563,ASA30,KPDX,"Portland, OR",Portland Intl,LAVAA6 PDT HLN J90 MLS KP06Y KP06C GOLLF KP03K SIKBO Q140 AHPAH JOSSY PONCT JFUND2
10,1538253914,1538237893,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538253914,456,,330,1538238600,04:34:00,1538238873,ASA30,KPDX,"Portland, OR",Portland Intl,LAVAA6 PDT HLN J90 MLS KP06Y KP06C GOLLF KP03K SIKBO Q140 AHPAH JOSSY PONCT JFUND2
11,1538174401,1538158179,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538174401,459,,350,1538152200,04:39:00,1538168510,ASA30,KPDX,"Portland, OR",Portland Intl,BTG064039 HLN J90 MLS KP06Y KP06C GOLLF KP03K SIKBO Q140 AHPAH JOSSY PONCT JFUND2
12,1538082300,1538065380,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538082300,461,,310,1538065800,04:58:00,1537853145,ASA30,KPDX,"Portland, OR",Portland Intl,LAVAA6 PDT HLN J90 MLS KP06Y KP06C GOLLF KP03K SIKBO Q140 AHPAH JOSSY PONCT JFUND2
13,1538011219,1537993549,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538011219,460,,310,1537979400,05:04:00,1537766746,ASA30,KPDX,"Portland, OR",Portland Intl,YKM MLP J36 HILGR WILTN NIWRA VURLY ULUTO POLTY BUGSY ENE OOSHN5
14,1537917660,1537898825,B737,KBOS,"Boston, MA",Boston Logan Intl,,1537917660,457,,330,1537893000,04:54:00,1537899953,ASA30,KPDX,"Portland, OR",Portland Intl,LAVAA6 PDT HLN J90 MLS KP06Y KP06C GOLLF KP03K SIKBO Q140 AHPAH JOSSY PONCT JFUND2
0,0,0,B738,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538951100,464,,350,1538938500,03:30:00,1538717173,SWA4880,KLAS,"Las Vegas, NV",McCarran Intl,COWBY8 INW ZUN TXO SPS PRX KF18I MEI DUUCK ORRKK GNDLF2
1,0,1538928881,B738,KLAS,"Las Vegas, NV",McCarran Intl,,1538934660,454,,370,1538927700,01:36:00,1538929282,SWA4880,KPDX,"Portland, OR",Portland Intl,CASCD2 PAWLI YERIN LIDAT BTY SUNST4
2,1538480820,1538475284,B737,KMDW,"Chicago, IL",Chicago Midway Intl,,1538480820,451,,400,1538475000,01:35:00,1538285167,SWA4880,KDCA,"Washington, DC",Reagan National,WYNGS4 RAMAY Q72 HACKS J149 FWA PANGG3
3,1538394360,1538388722,B737,KMDW,"Chicago, IL",Chicago Midway Intl,,1538394360,451,,400,1538388600,01:27:00,1538389477,SWA4880,KDCA,"Washington, DC",Reagan National,WYNGS4 RAMAY Q72 HACKS J149 FWA PANGG3
4,1538135626,1538130000,B737,KMDW,"Chicago, IL",Chicago Midway Intl,,1538135626,457,,380,1538129400,01:38:00,1537939571,SWA4880,KDCA,"Washington, DC",Reagan National,WYNGS4 RAMAY Q72 HACKS J149 FWA PANGG3
5,1538048760,1538043180,B737,KMDW,"Chicago, IL",Chicago Midway Intl,,1538048760,457,,380,1538043000,01:35:00,1537853159,SWA4880,KDCA,"Washington, DC",Reagan National,WYNGS4 RAMAY Q72 HACKS J149 FWA PANGG3
6,1537962494,1537956938,B737,KMDW,"Chicago, IL",Chicago Midway Intl,,1537962494,453,,400,1537956600,01:35:00,1537766759,SWA4880,KDCA,"Washington, DC",Reagan National,WYNGS4 RAMAY Q72 HACKS J149 FWA PANGG3
0,0,0,DH8D,KSEA,"Seattle, WA",Seattle-Tacoma Intl,,1539104520,118,,0,1539101100,00:57:00,1538928300,QXE2050,KPDX,"Portland, OR",Portland Intl,
1,0,0,DH8D,KSEA,"Seattle, WA",Seattle-Tacoma Intl,,1539016712,370,,140,1539014700,00:28:00,1538841900,QXE2050,KPDX,"Portland, OR",Portland Intl,COUGA KRIEG HAWKZ7
2,1538930770,1538928756,DH8D,KSEA,"Seattle, WA",Seattle-Tacoma Intl,,1538930770,342,,140,1538928300,00:34:00,1538755500,QXE2050,KPDX,"Portland, OR",Portland Intl,COUGA KRIEG HAWKZ7
3,1538758380,1538755980,DH8D,KSEA,"Seattle, WA",Seattle-Tacoma Intl,,1538758380,345,,140,1538755500,00:32:00,1538582700,QXE2050,KPDX,"Portland, OR",Portland Intl,COUGA KRIEG HAWKZ7
4,1538671560,1538669640,DH8D,KSEA,"Seattle, WA",Seattle-Tacoma Intl,,1538671560,347,,140,1538669100,00:32:00,1538496300,QXE2050,KPDX,"Portland, OR",Portland Intl,COUGA KRIEG HAWKZ7
5,1538585352,1538583420,DH8D,KSEA,"Seattle, WA",Seattle-Tacoma Intl,,1538585352,344,,140,1538582700,00:32:00,1538409900,QXE2050,KPDX,"Portland, OR",Portland Intl,COUGA KRIEG HAWKZ7
6,1538498774,1538496785,DH8D,KSEA,"Seattle, WA",Seattle-Tacoma Intl,,1538498774,343,,140,1538496300,00:32:00,1538323500,QXE2050,KPDX,"Portland, OR",Portland Intl,COUGA KRIEG HAWKZ7
7,1538413230,1538411225,DH8D,KSEA,"Seattle, WA",Seattle-Tacoma Intl,,1538413230,344,,140,1538409900,00:31:00,1538237100,QXE2050,KPDX,"Portland, OR",Portland Intl,COUGA KRIEG HAWKZ7
8,1538325717,1538323860,DH8D,KSEA,"Seattle, WA",Seattle-Tacoma Intl,,1538325717,345,,140,1538323500,00:32:00,1538150700,QXE2050,KPDX,"Portland, OR",Portland Intl,COUGA KRIEG HAWKZ7
9,1538153146,1538151371,DH8D,KSEA,"Seattle, WA",Seattle-Tacoma Intl,,1538153377,338,,140,1538150700,00:33:00,1537977900,QXE2050,KPDX,"Portland, OR",Portland Intl,COUGA KRIEG HAWKZ7
10,1538066658,1538064960,DH8D,KSEA,"Seattle, WA",Seattle-Tacoma Intl,,1538067000,333,,140,1538064300,00:34:00,1537891500,QXE2050,KPDX,"Portland, OR",Portland Intl,COUGA KRIEG HAWKZ7
11,1537981041,1537979081,DH8D,KSEA,"Seattle, WA",Seattle-Tacoma Intl,,1537981080,336,,140,1537977900,00:34:00,1537805100,QXE2050,KPDX,"Portland, OR",Portland Intl,COUGA KRIEG HAWKZ7
0,0,0,A321,PHNL,"Honolulu, HI",Daniel K Inouye Intl,,1539122100,394,,0,1539101400,05:45:00,1538889930,HAL25,KPDX,"Portland, OR",Portland Intl,
1,0,0,A321,PHNL,"Honolulu, HI",Daniel K Inouye Intl,,1539033701,454,,320,1539015000,05:08:00,1538803554,HAL25,KPDX,"Portland, OR",Portland Intl,ONP HEMLO A332 HELOP A332 AUNTI R463 APACK MAGGI3
2,0,1538928584,A21N,PHNL,"Honolulu, HI",Daniel K Inouye Intl,,1538947020,457,,340,1538928600,05:07:00,1538929151,HAL25,KPDX,"Portland, OR",Portland Intl,BTG144020 ONP HEMLO A332 HELOP A332 AUNTI R463 APACK MAGGI3
3,1538862662,1538844025,A21N,PHNL,"Honolulu, HI",Daniel K Inouye Intl,,1538862662,454,,340,1538842200,05:06:00,1538844559,HAL25,KPDX,"Portland, OR",Portland Intl,BTG204025 ONP HEMLO A332 HELOP A332 AUNTI R463 APACK MAGGI3
4,1538774880,1538755958,A21N,PHNL,"Honolulu, HI",Daniel K Inouye Intl,,1538774880,455,,320,1538755800,05:10:00,1538756478,HAL25,KPDX,"Portland, OR",Portland Intl,BTG161021 ONP HEMLO A332 HEKAB A332 AUNTI R463 APACK MAGGI3
5,1538691144,1538673302,A21N,PHNL,"Honolulu, HI",Daniel K Inouye Intl,,1538691144,475,,300,1538669400,04:50:00,1538674929,HAL25,KPDX,"Portland, OR",Portland Intl,SLE306020 ONP HEMLO A332 HALLI A332 AUNTI R463 APACK MAGGI3
6,1538603292,1538583573,A21N,PHNL,"Honolulu, HI",Daniel K Inouye Intl,,1538603292,456,,340,1538583000,05:20:00,1538584857,HAL25,KPDX,"Portland, OR",Portland Intl,SLE302020 ONP HEMLO A332 HELOP A332 AUNTI R463 APACK MAGGI3
7,1538515960,1538497121,A21N,PHNL,"Honolulu, HI",Daniel K Inouye Intl,,1538515960,457,,340,1538496600,05:17:00,1538498518,HAL25,KPDX,"Portland, OR",Portland Intl,BTG198034 ONP HEMLO A332 HALLI A332 AUNTI R463 APACK MAGGI3
8,1538430660,1538411355,A21N,PHNL,"Honolulu, HI",Daniel K Inouye Intl,,1538430660,452,,340,1538410200,05:13:00,1538412678,HAL25,KPDX,"Portland, OR",Portland Intl,BTG185028 ONP HEMLO A332 HEKAB A332 AUNTI R463 APACK MAGGI3
9,1538360940,1538342563,A332,PHNL,"Honolulu, HI",Daniel K Inouye Intl,,1538360940,475,,231,1538323800,05:03:00,1538343584,HAL25,KPDX,"Portland, OR",Portland Intl,ONP HEMLO A332 AUNTI R463 APACK MAGGI3
10,1538256444,1538237092,A332,PHNL,"Honolulu, HI",Daniel K Inouye Intl,,1538256444,461,,380,1538237400,05:21:00,1538237858,HAL25,KPDX,"Portland, OR",Portland Intl,ONP HEMLO A332 HEKAB A332 HALLI A332 AUNTI R463 APACK MAGGI3
11,1538190780,1538170918,A332,PHNL,"Honolulu, HI",Daniel K Inouye Intl,,1538190780,462,,400,1538151000,05:22:00,1538171850,HAL25,KPDX,"Portland, OR",Portland Intl,EUG343063 HEMLO A332 AUNTI R463 APACK MAGGI3
12,1538084640,1538064799,A332,PHNL,"Honolulu, HI",Daniel K Inouye Intl,,1538084640,459,,380,1538064600,05:29:00,1537853149,HAL25,KPDX,"Portland, OR",Portland Intl,ONP HEMLO A332 HELOP A332 AUNTI R463 APACK MAGGI3
13,1537998812,1537980060,A332,PHNL,"Honolulu, HI",Daniel K Inouye Intl,,1537998812,469,,400,1537978200,05:22:00,1537766750,HAL25,KPDX,"Portland, OR",Portland Intl,ONP HEMLO A332 HALLI A332 AUNTI R463 APACK MAGGI3
14,1537913682,1537895090,A332,PHNL,"Honolulu, HI",Daniel K Inouye Intl,,1537913682,470,,230,1537891800,05:01:00,1537896136,HAL25,KPDX,"Portland, OR",Portland Intl,BTG209024 HEMLO A332 AUNTI R463 APACK MAGGI3
0,0,0,B737,KSJC,"San Jose, CA",San Jose Int'l,,1538943436,464,,320,1538940300,00:52:00,1538717173,SWA5439,KLAX,"Los Angeles, CA",Los Angeles Intl,SUMMR1 SCTRR TROXX SILCN4
1,0,1538928063,B737,KLAX,"Los Angeles, CA",Los Angeles Intl,,1538933940,448,,390,1538928600,02:05:00,1538717173,SWA5439,KPDX,"Portland, OR",Portland Intl,CASCD2 JOGEN Q7 JAGWA EBAYE BURGL IRNMN2
2,1538279195,1538275064,B737,KSMF,"Sacramento, CA",Sacramento Intl,,1538279195,456,,360,1538275200,01:07:00,1538275784,SWA5439,KSAN,"San Diego, CA",San Diego Intl,PADRZ2 EHF NURAY SUUTR2
3,1538271746,1538269069,B737,KSAN,"San Diego, CA",San Diego Intl,,1538271746,455,,280,1538268900,00:45:00,1538025966,SWA5439,KLAS,"Las Vegas, NV",McCarran Intl,BOACH8 LVELL LUCKI1
0,0,0,E75L,KONT,"Ontario, CA",Ontario Intl,,1539108240,362,,0,1539100980,02:01:00,1538889926,SKW3348,KPDX,"Portland, OR",Portland Intl,
1,0,0,E170,KONT,"Ontario, CA",Ontario Intl,,1539020540,425,,350,1539014580,01:47:00,1538803549,SKW3348,KPDX,"Portland, OR",Portland Intl,CASCD2 PAWLI Q11 PUSHH TTE ZIGGY7
2,0,1538927880,E75L,KONT,"Ontario, CA",Ontario Intl,,1538934216,413,,350,1538928180,01:40:00,1538928425,SKW3348,KPDX,"Portland, OR",Portland Intl,CASCD2 PAWLI Q11 PUSHH TTE ZIGGY7
3,1538848040,1538841744,E75L,KONT,"Ontario, CA",Ontario Intl,,1538848040,411,,350,1538841780,01:42:00,1538842239,SKW3348,KPDX,"Portland, OR",Portland Intl,BTG142032 PITVE Q11 PUSHH TTE ZIGGY7
4,1538761968,1538755319,E75L,KONT,"Ontario, CA",Ontario Intl,,1538761968,428,,350,1538755380,01:49:00,1538755797,SKW3348,KPDX,"Portland, OR",Portland Intl,CASCD2 PAWLI Q11 PUSHH TTE ZIGGY7
5,1538676414,1538668651,E75L,KONT,"Ontario, CA",Ontario Intl,,1538676414,435,,350,1538668980,01:55:00,1538669864,SKW3348,KPDX,"Portland, OR",Portland Intl,CASCD2 PAWLI Q11 PUSHH TTE ZIGGY7
6,1538590392,1538582654,E75L,KONT,"Ontario, CA",Ontario Intl,,1538590392,432,,350,1538582580,01:59:00,1538583627,SKW3348,KPDX,"Portland, OR",Portland Intl,DSD298037 PITVE Q11 PUSHH TTE ZIGGY7
7,1538504256,1538496168,E75L,KONT,"Ontario, CA",Ontario Intl,,1538504256,433,,350,1538496180,02:02:00,1538497263,SKW3348,KPDX,"Portland, OR",Portland Intl,HRMNS5 HRMNS LMT J189 LIN TTE ZIGGY7
8,1538416648,1538409345,E75L,KONT,"Ontario, CA",Ontario Intl,,1538416648,433,,350,1538409780,01:59:00,1538410385,SKW3348,KPDX,"Portland, OR",Portland Intl,CASCD2 PAWLI Q11 PUSHH TTE ZIGGY7
9,1538330939,1538323839,E75L,KONT,"Ontario, CA",Ontario Intl,,1538330939,435,,350,1538323380,01:55:00,1538324921,SKW3348,KPDX,"Portland, OR",Portland Intl,CASCD2 PAWLI Q11 PUSHH TTE ZIGGY7
10,1538244424,1538236779,E75L,KONT,"Ontario, CA",Ontario Intl,,1538244424,439,,350,1538236980,02:04:00,1538238030,SKW3348,KPDX,"Portland, OR",Portland Intl,DSD279020 PITVE Q11 PUSHH TTE ZIGGY7
11,1538157634,1538150484,E75L,KONT,"Ontario, CA",Ontario Intl,,1538157634,439,,370,1538150580,02:07:00,1537939557,SKW3348,KPDX,"Portland, OR",Portland Intl,CASCD2 PAWLI Q11 PUSHH TTE ZIGGY7
12,1538071544,1538064337,E75L,KONT,"Ontario, CA",Ontario Intl,,1538071544,429,,350,1538064180,01:56:00,1537853145,SKW3348,KPDX,"Portland, OR",Portland Intl,CASCD2 PAWLI Q11 PUSHH TTE ZIGGY7
13,1537984668,1537977539,E75L,KONT,"Ontario, CA",Ontario Intl,,1537984668,430,,350,1537977780,02:04:00,1537766746,SKW3348,KPDX,"Portland, OR",Portland Intl,CASCD2 PAWLI Q11 PUSHH TTE ZIGGY7
14,1537898509,1537891599,E75L,KONT,"Ontario, CA",Ontario Intl,,1537898509,427,,350,1537891380,01:50:00,1537892772,SKW3348,KPDX,"Portland, OR",Portland Intl,CASCD2 PAWLI Q11 PUSHH TTE ZIGGY7
0,0,0,B738,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,,1539108660,403,,0,1539100800,02:11:00,1538889925,AAL1402,KPDX,"Portland, OR",Portland Intl,
1,0,0,B738,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,,1539021424,450,,390,1539014400,02:04:00,1538803548,AAL1402,KPDX,"Portland, OR",Portland Intl,CASCD2 PAWLI Q13 LOMIA YERIN J92 BLD PRFUM WOTRO BRUSR1
2,0,1538927815,B738,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,,1538935080,446,,390,1538928000,02:01:00,1538928257,AAL1402,KPDX,"Portland, OR",Portland Intl,CASCD2 PAWLI Q13 LOMIA YERIN J92 BLD PRFUM WOTRO BRUSR1
3,1538848818,1538841544,B738,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,,1538848818,451,,370,1538841600,01:59:00,1538841972,AAL1402,KPDX,"Portland, OR",Portland Intl,CASCD2 PAWLI Q13 LOMIA YERIN J92 BLD PRFUM WOTRO BRUSR1
