MYP,Mann Yadanarpon Airlines,MANN ROYAL,Myanmar
RDK,Memorial Hermann Hospital System,RED DUKE,United States
MLV,Multiservicios Aereos Del Valle,MULTI VALLE,Mexico
MMJ,Macau Jet International,MACAUJET,China
MXF,Maximum Flight Advantages,MAXFLIGHT,United States
MXD,Malindo Airways,MALINDO EXPRESS,Malaysia
MJC,Mandarin Air,AIR MANDA,China
PLG,MBK-S,PILGRIM,Russia
DZR,Midwest Aviation,DOZER,United States
MSN,Milenium Air Servicios Aereos Integrados,,Mexico
MFB,Mountain Flyers 80,MOUNTAINHELI,Switzerland
HTL,My Fair Jet,HOTLINE,Austria
JNH,M & N Aviation,JONAH,United States
MCF,MAC Fotografica,MAC FOTO,Spain
MRG,MANAG'AIR,MANAG'AIR,France
MPJ,MAP-Management and Planung,MAPJET,Austria
TFG,MAS Airways,TRAFALGAR,United Kingdom
MAA,MasAir,MAS CARGA,Mexico
MWG,MASwings,MASWINGS,Malaysia
MAK,MAT Macedonian Airlines,MAKAVIO,Macedonia
MCC,MCC Aviation,DISCOVERY,South Africa
MGA,MG Aviaci¨®n,MAG AVACION,Spain
JLA,MIA Airlines,SALLINE,Romania
MGL,MIAT Mongolian Airlines,MONGOL AIR,Mongolia
MNC,MIT Airlines,MUNCIE,Canada
MKA,MK Airline,KRUGER-AIR,Ghana
MNB,MNG Airlines,BLACK SEA,Turkey
EBF,MSR Flug-Charter,SKYRUNNER,Germany
MCV,MTC Aviaci¨®n,MTC AVIACION,Mexico
MAQ,Mac Aviation,MAC AVIATION,Spain
MCN,Mac Dan Aviation Corporation,MAC DAN,United States
MTD,MacKnight Airlines,,Australia
MCK,Macair Airlines,,Australia
MCS,Macedonian Airlines,MACAIR,Greece
MDH,Madina Air,MADINA AIR,Libya
,Maersk,,Denmark
MJB,Magic Blue Airlines,MAGIC BLUE,Netherlands
MGR,Magna Air,MAGNA AIR,Austria
MLH,Mahalo Air,MAHALO,United States
IRM,Mahan Air,MAHAN AIR,Iran
MZS,Mahfooz Aviation,MAHFOOZ,Gambia
MAT,Maine Aviation,MAINE-AV,United States
MAJ,Majestic Airlines,MAGIC AIR,United States
AKM,Mak Air,MAKAIR,Kazakhstan
MLG,Malagasy Airlines,,Madagascar
MLX,Malawi Express,MALAWI EXPRESS,Malawi
MKK,Malaya Aviatsia Dona,AEROKEY,Russia
MAS,Malaysia Airlines,MALAYSIAN,Malaysia
MAE,Mali Air,MALI AIREXPRESS,Austria
VXP,Mali Air Express,AVION EXPRESS,Mali
MTZ,Mali Airways,MALI AIRWAYS,Mali
MLC,Malila Airlift,MALILA,Democratic Republic of the Congo
MLS,Mall Airways,MALL-AIRWAYS,United States
LOD,Malmoe Air Taxi,LOGIC,Sweden
SCW,Malm? Aviation,SCANWING,Sweden
MAC,Malta Air Charter,MALTA CHARTER,Malta
MWS,Malta Wings,MALTA WINGS,Malta
MAH,Mal¨¦v Hungarian Airlines,MALEV,Hungary
MLB,Manaf International Airways,MANAF,Burundi
MDL,Mandala Airlines,MANDALA,Indonesia
MDA,Mandarin Airlines,MANDARIN,Taiwan
MNO,Mango,TULCA,South Africa
MHN,Manhattan Air,MANHATTAN,United Kingdom
MTO,Manitoulin Air Services,MANITOULIN,Canada
MNR,Mann Air,TEEMOL,United Kingdom
MAN,Mannion Air Charter,MANNION,United States
MTS,Mantrust Asahi Airways,MANTRUST,Indonesia
MNX,Manx Airlines,MANX,United Kingdom
MAD,Maple Air Services,MAPLE AIR,Canada
MAR,March Helicopters,MARCH,United Kingdom
MCP,Marcopolo Airways,MARCOPOLO,Afghanistan
MGI,Marghi Air,MARGHI,Nigeria
MRK,Markair,MARKAIR,United States
MKO,Markoss Aviation,GOSHAWK,United Kingdom
MRW,Mars RK,AVIAMARS,Ukraine
MCE,Marshall Aerospace,MARSHALL,United Kingdom
MSL,Marsland Aviation,MARSLANDAIR,Sudan
XMA,Martin Aviation Services,,United States
MBE,Martin-Baker,MARTIN,United Kingdom
MPH,Martinair,MARTINAIR,Netherlands
MRA,Martinaire,MARTEX,United States
MFA,Martyn Fiddler Associates,SEAHORSE,United Kingdom
MVN,Marvin Limited,MARVIN,United Kingdom
TRP,Maryland State Police,TROOPER,United States
MTH,Massachusetts Institute of Technology,RESEARCH,United States
MSY,Massey University School of Aviation,MASSEY,New Zealand
MSW,Master Airways,MASTER AIRWAYS,Serbia
MPL,Master Planner,,United States
LMJ,Masterjet,MASTERJET,Portugal
,Mastertop Linhas A¨¦reas,,Brazil
MIA,Mauria,MAURIA,Mauritania
MNV,Mauritanienne Aerienne Et Navale,NAVALE,Mauritania
MRF,Mauritanienne Air Fret,MAUR-FRET,Mauritania
MWY,Mauritanienne Airways,MAURITANIENNE,Mauritania
MDE,Mauritanienne De Transport Aerien,MAURI-TRANS,Mauritania
MVR,Maverick Airways,MAV-AIR,United States
MVL,Mavial Magadan Airlines,Mavial,Russia
MAI,Max Avia,MAX AVIA,Kyrgyzstan
MSF,Max Sea Food,MAXESA,El Salvador
MAX,Max-Aviation,MAX AVIATION,Canada
MXL,Maxair,MAXAIR,Sweden
MXU,Maximus Air Cargo,CARGO MAX,United Arab Emirates
MXJ,Maxjet Airways,MAX-JET,United States
MXS,Maxsus-Avia,MAXSUS-AVIA,Uzbekistan
MXP,May Air Xpress,BEECHNUT,United States
MYD,Maya Island Air,MYLAND,Belize
MYI,Mayair,MAYAIR,Mexico
MBS,Mbach Air,MBACHI AIR,Malawi
MCH,McAlpine Helicopters,MACLINE,United Kingdom
MKL,McCall Aviation,MCCALL,United States
DAC,McDonnell Douglas,DACO,United States
MDS,McNeely Charter Services,MID-SOUTH,United States
MEK,Med-Trans of Florida,MED-TRANS,United States
MDM,Medavia,MEDAVIA,Malta
MRZ,Medical Air Rescue Services,MARS,Zimbabwe
MCL,Medical Aviation Services,MEDIC,United Kingdom
MDF,Mediterranean Air Freight,MED-FREIGHT,Greece
MDY,Mediterranean Airways,,Egypt
MEJ,Medjet International,MEDJET,United States
MGK,Mega,MEGLA,Kazakhstan
MEL,Mega Linhas A¨¦reas,MEGA AIR,Brazil
MKN,Mekong Airlines,MEKONG AIRLINES,Cambodia
MNJ,Menajet,MENAJET,Lebanon
,Mercer Airlines,,United States
MXX,Merchant Express Aviation,MERCHANT,Nigeria
MEC,Mercury Aircourier Service,MERCAIR,United States
POV,Meridian,AIR POLTAVA,Ukraine
MRD,Meridian Air Cargo,MERIDIAN,United States
MHL,Meridian Airlines,HASSIMAIR,Nigeria
DSL,Meridian Aviation,DIESEL,United Kingdom
MEM,Meridian Limited,MERIDIAN CHERRY,Ukraine
ISS,Meridiana,MERIDIANA,Italy
MEI,Merlin Airways,AVALON,United States
MNA,Merpati Nusantara Airlines,MERPATI,Indonesia
ASH,Mesa Airlines,AIR SHUTTLE,United States
MES,Mesaba Airlines,MESABA,United States
MSQ,Meta Linhas A¨¦reas,META,Brazil
MET,Meteorological Research Flight,METMAN,United Kingdom
MER,Methow Aviation,METHOW,United States
MVI,Metro Business Aviation,,United Kingdom
MEX,Metro Express,EAGLE EXPRESS,United States
MTR,Metroflight,METRO,United States
MTJ,Metrojet,METROJET,Hong Kong
PIX,Metropix UK,METROPIX,United Kingdom
MPS,Metropolis,METRO REGIONAL,Netherlands
MXB,Mex Blue,MEX BLUE,Mexico
MJT,Mex-Jet,MEJETS,Mexico
MXA,Mexicana de Aviaci¨®n,MEXICANA,Mexico
MXT,M¨¦xico Transportes A¨¦reos,TRANSMEX,Mexico
HUR,Miami Air Charter,HURRICANE CHARTER,United States
BSK,Miami Air International,BISCAYNE,United States
OWL,Miami Valley Aviation,NIGHT OWL,United States
MPT,Miapet-Avia,MIAPET,Armenia
BIB,Michelin Air Services,,France
WIZ,Micromatter Technology Solutions,WIZARD,United Kingdom
NYL,Mid Airlines,NILE,Sudan
MPA,Mid-Pacific Airlines,MID PAC,United States
MJR,Midamerica Jet,MAJOR,United States
MEA,Middle East Airlines,CEDAR JET,Lebanon
MID,Midland Airport Services,,United Kingdom
MFR,Midline Air Freight,MIDLINE FREIGHT,United States
MIS,Midstate Airlines,MIDSTATE,United States
MDW,Midway Airlines (1993¨C2003),MIDWAY,United States
MDW,Midway Airlines (1976¨C1991),MIDWAY,United States
FLA,Midway Express,PALM,United States
FAX,Midwest Air Freighters,FAIRFAX,United States
MEP,Midwest Airlines,MIDEX,United States
MWA,Midwest Airlines (Egypt),,Egypt
NIT,Midwest Aviation,NIGHTTRAIN,United States
MWT,Midwest Aviation Division,MIDWEST,United States
HTE,Midwest Helicopters De Mexico,HELICOPTERSMEXICO,Mexico
MLR,Mihin Lanka,MIHIN LANKA,Sri Lanka
MAB,Millardair,MILLARDAIR,Canada
RJM,Millen Corporation,MILLEN,United Kingdom
MLK,Millennium Air,NIGERJET,Nigeria
DLK,Millennium Airlines,DEKKANLANKA,Sri Lanka
MFS,Miller Flying Services,MILLER TIME,United States
OXO,Million Air,MILL AIR,United States
MIM,Mimino,MIMINO,Russia
NAB,Mina Airline Company,,Egypt
OMR,Minair,ORMINE,Central African Republic
EBE,Minebea Technologies,MINEBEA,United States
MAZ,Mines Air Services Zambia,MINES,Zambia
MNL,Miniliner,MINILINER,Italy
MNS,Ministic Air,MINISTIC,Canada
WDG,"Ministry of Agriculture, Fisheries and Food",WATCHDOG,United Kingdom
LIR,Minsk Aircraft Overhaul Plant,LISLINE,Belarus
MIC,Mint Airways,MINT AIRWAYS,Spain
MIR,Miramichi Air Service,MIRAMICHI,Canada
MIF,Miras,MIRAS,Kazakhstan
MOS,Misr Overseas Airways,,Egypt
MAF,Mission Aviation Fellowship,MISSI,Indonesia
MSN,Missionair,MISIONAIR,Spain
MRN,Missions Gouvernemtales Francaises,MARIANNE,France
BDG,Mississippi State University,BULLDOG,United States
MVA,Mississippi Valley Airways,VALAIR,United States
MSA,Mistral Air,AIRMERCI,Italy
MBO,Mobil Oil,MOBIL,Canada
MXE,Mocambique Expresso,MOZAMBIQUE EXPRESS,Mozambique
MFZ,Mofaz Air,MOFAZ AIR,Malaysia
MOW,Mohawk Airlines,MOHAWK AIR,United States
MUL,Mokulele Airlines,MUKULELE,United States
MLE,Moldaeroservice,MOLDAERO,Moldova
MDV,Moldavian Airlines,MOLDAVIAN,Moldova
MVG,Moldova,MOLDOVA-STATE,Moldova
RRV,Mombasa Air Safari,SKYROVER,Kenya
MON,Monarch Airlines,MONARCH,United Kingdom
MNH,Monarch Airlines,MONARCH AIR,United States
,Myway Airlines,,Italy
MFC,Moncton Flying Club,EAST WIND,Canada
MDB,Monde Air Charters,MONDEAIR CARGO,United Kingdom
MTI,Monerrey Air Taxi,MONTERREY AIR,Mexico
MKY,Monky Aerotaxis,MONKY,Mexico
MGX,Montenegro Airlines,MONTENEGRO,Montenegro
MNT,Montserrat Airways,MONTSERRAT,Montserrat
MNY,Mooney Aircraft Corporation,MOONEY FLIGHT,United States
MAL,Morningstar Air Express,MORNINGSTAR,Canada
MSS,Morris Air Service,WASATCH,United States
MRO,Morrison Flying Service,MORRISON,United States
GAI,Moskovia Airlines,GROMOV AIRLINE,Russia
MPI,Mosphil Aero,MOSPHIL,Philippines
MSI,Motor Sich,MOTOR SICH,Ukraine
NZM,Mount Cook Airlines,MOUNTCOOK,New Zealand
MTN,Mountain Air Cargo,MOUNTAIN,United States
MTC,Mountain Air Company,MOUNTAIN LEONE,Sierra Leone
PKP,Mountain Air Express,PIKES PEAK,United States
BRR,Mountain Air Service,MOUNTAIN AIR,United States
MBI,Mountain Bird,MOUNTAIN BIRD,United States
MHA,Mountain High Aviation,MOUNTAIN HIGH,United States
MPC,Mountain Pacific Air,MOUNTAIN PACIFIC,Canada
MTV,Mountain Valley Air Service,MOUNTAIN VALLEY,United States
MDN,Mudan Airlines,,Somali Republic
CMJ,Mudanjiang General Aviation,MUDANJIANG,China
MTX,Multi Taxi,MULTITAXI,Mexico
WBR,Multi-Aero,WEBER,United States
MFT,Multiflight,YORKAIR,
MNZ,Murmansk Aircompany,MURMAN AIR,Russia
MUA,Murray Air,MURRAY AIR,United States
MMR,Musrata Air Transport,MUSRATA AIR,Libya
MAW,Mustique Airways,MUSTIQUE,Barbados
MYW,My Way Airlines,FRANKY,Italy
MYT,MyTravel Airways,KESTREL,United Kingdom
UBA,Myanma Airways,UNIONAIR,Myanmar
MMA,Myanmar Airways International,MYANMAR,Myanmar
MAV,Minoan Air,MINOAN,Greece
MYA,Myflug,MYFLUG,Iceland
VKG,MyTravel Airways,VIKING,Denmark
AAD,Mann Air Ltd,Ambassador,United Kingdom
MHV,MHS Aviation GmbH,SNOWCAP,Germany
NAK,?cole Nationale de l'Aviation Civile,ENAC SCHOOL,France
NSR,Nine Star Airways,AIR STAR,Thailand
NEW,Northeastern Aviation,MEADOW FLIGHT,United States
SIQ,National Center for Atmospheric Research,SCIENCE QUEST,United States
NEJ,Netjets Business Aviation,NET BUSINESS,China
NHV,NHV Aviation,,Ghana
NHC,Northern Helicopter,NORTHERN,Germany
DMD,Namdeb Diamond Corporation,DIAMONDJET,Namibia
NIN,Niger Airlines,NIGER AIRLINES,Niger
FEY,Fly Easy,FLYEASY,India
NUB,Nomad Aviation,VALLETTA,Malta
NJA,New Japan Aviation,SHIN NIHON,Japan
ROW,Nor Aviation,ROTORWING,Norway
NLG,NEL Cargo,NELCARGO,Ivory Coast
NHG,NHT Linhas A¨¦reas,HELGA,Brazil
WAR,NZ Warbirds Association,WARBIRDS,New Zealand
ANL,Nacoia Lda,AIR NACOIA,Angola
NHZ,Nada Air Service,NADA AIR,Chad
BFN,Compangnie Nationale Naganagani,,Burkina Faso
NAH,Nahanni Air Services Ltd,NAHANNI,Canada
NKL,Nakheel Aviation,NAKHEEL,United Arab Emirates
MRE,Namibia Commercial Aviation,MED RESCUE,Namibia
NDF,Namibian Defence Force,NAMIBIAN AIR FORCE,Namibia
CNJ,Nanjing Airlines,NINGHANG,China
ACK,Nantucket Airlines,ACK AIR,United States
NYA,Nanyah Aviation,NANYAH,Israel
NAP,Napier Air Service Inc,NAPIER,United States
NCM,Nas Air,AIR BANE,Angola
,Nas Air,,Mali
NAS,Nasair,NASAIRWAYS,Eritrea
,Nas Air,,Saudi Arabia
NJC,Nashville Jet Charters,NASHVILLE JET,United States
NCO,Natalco Air Lines,NATALCO,S?o Tom¨¦ and Pr¨ªncipe
NTK,National Air Traffic Controllers Association,NATCA,United States
NSR,National Air Charter,NASAIR,Indonesia
RFI,National Air Traffic Services,SHERLOCK,United Kingdom
NAN,National Airlines,NATION AIR,United States
NCN,National Airlines,,Chile
ROK,National Airlines,RED ROCK,United States
NAL,National Airlines,NATIONAL,United States
NCR,National Air Cargo dba National Airlines,NATIONAL CARGO,United States
NIH,NAM Air,NAM,Indonesia
KUS,National Airlines,KUSWAG,South Africa
,National Airways Cameroon,,Cameroon
LFI,National Airways Corporation,AEROMED,South Africa
GTY,National Aviation Company,,Egypt
TNC,National Aviation Consultants,NATCOM,Canada
NXT,National Express,NATIONAL FREIGHT,United States
GRD,National Grid plc,GRID,United Kingdom
JTE,National Jet Express,JETEX,Australia
AND,National Jet Service,AIR INDIANA,United States
NJS,National Jet Systems,NATIONAL JET,Australia
NAA,National Oceanic and Atmospheric Administration,NOAA,United States
NOL,National Overseas Airlines Company,NAT AIRLINE,Egypt
NLS,Nationale Luchtvaartschool,PANDER,Netherlands
NAE,Nations Air Express Inc,NATIONS EXPRESS,United States
NTW,Nationwide Airlines,NATIONWIDE,South Africa
NWZ,Nationwide Airlines (Zambia),ZAMNAT,Zambia
EVM,Natural Environment Research Council,SCIENCE,United Kingdom
NRR,Natureair,NATUREAIR,Costa Rica
NRK,Naturelink Charter,NATURELINK,South Africa
NVC,Nav Canada,NAV CAN,Canada
NAV,Nav Flight Planning,NAV DISPATCH,Czech Republic
NVP,Navegacao A¨¦rea De Portugal,,Portugal
NAY,Navegaci¨®n Servicios A¨¦reos Canarios S.A.,NAYSA,Spain
IRI,Navid,NAVID,Iran
NVM,Naviera Mexicana,NAVIERA,Mexico
NVL,Navigator Airlines,NAVLINES,Armenia
XNV,Navinc Airlines Services,,United States
,Navitaire,,United States
XNS,Navtech System Support,,Canada
NZA,Nayzak Air Transport,,Libya
NEB,State of Nebraska,NEBRASKA,United States
NEC,Necon Air,NECON AIR,Nepal
NCG,Nederlandse Kustwacht,NETHERLANDS COASTGUARD,Netherlands
NFT,Nefteyugansk Aviation Division,NEFTEAVIA,Russia
NLA,Neiltown Air,NEILTOWN AIR,Canada
NLC,Nelair Charters,NELAIR,South Africa
CGE,Nelson Aviation College,COLLEGE,New Zealand
RNA,Nepal Airlines,ROYAL NEPAL,Nepal
NOS,Neos,MOONFLOWER,Italy
TOX,Neosiam Airways,SKY KINGDOM,Thailand
NSL,Neric,NERICAIR,United Kingdom
EJA,NetJets,EXECJET,United States
NET,Network Aviation Services,NETWORK,Nigeria
NEZ,New England Air Express,ENGAIR,United States
NEA,New England Airlines,NEW ENGLAND,United States
NHT,New Heights 291,NEWHEIGHTS,South Africa
NWD,New World Jet Corporation,NEW WORLD,United States
NYH,New York Helicopter,NEW YORK,United States
GRY,New York State Police,GRAY RIDER,United States
KRC,Royal New Zealand Air Force,KIWI RESCUE,New Zealand
HVA,Newair,HAVEN-AIR,United States
NLT,Newfoundland Labrador Air Transport,NALAIR,Canada
NTJ,NextJet,NEXTJET,Sweden
NXF,Nextflight Aviation,NEXTFLIGHT,United States
NXS,Nexus Aviation,NEXUS AVIATION,Nigeria
NIS,Nicarag¨¹ense de Aviaci¨®n,NICA,Nicaragua
NCN,Nicon Airways,NICON AIRWAYS,Nigeria
NGA,Nigeria Airways,NIGERIA,Nigeria
NGR,Nigerian Air Force,NIGERIAN AIRFORCE,Nigeria
NGX,Nigerian Global,AIR GLOBAL,Nigeria
EXT,Night Express,EXECUTIVE,Germany
NLY,Niki,FLYNIKI,Austria
NKV,Nikolaev-Air,AIR NIKOLAEV,Ukraine
NSA,Nile Safaris Aviation,NILE SAFARIS,Sudan
NVA,Nile Valley Aviation Company,,Egypt
NLW,Nile Wings Aviation Services,NILE WINGS,Sudan
NBS,Nimbus Aviation,NIMBUS,United Kingdom
NCA,Nippon Cargo Airlines,NIPPON CARGO,Japan
NVK,Nizhnevartovskavia,VARTOSKAVIA,Russia
SRG,Search and Rescue 202,,United Kingdom
SRD,Search and Rescue 22,,United Kingdom
NOH,No. 32 (The Royal) Squadron,NORTHOLT,United Kingdom
AKG,No. 84 Squadron RAF,GRIFTER,United Kingdom
NBL,Nobil Air,NOBIL AIR,Moldova
NOK,Nok Air,NOK AIR,Thailand
NCT,NokScoot,BIG BIRD,Thailand
NRL,Nolinor Aviation,NOLINOR,Canada
NMD,Nomad Aviation,NOMAD AIR,Namibia
NOC,Norcopter,NORCOPTER,Norway
NEF,Nord-Flyg,NORDEX,Sweden
AUL,Nordavia,ARCHANGELSK AIR,Russia
NES,Nordeste Linhas A¨¦reas Regionais,NORDESTE,Brazil
NRD,Nordic Regional,NORTH RIDER,Sweden
NDS,Nordstree (Australia),,Australia
NWS,Nordwind Airlines,NORDLAND,Russia
NRT,Norestair,NORESTAIR,Spain
,Norfolk Air,,Norfolk Island
NCF,Norfolk County Flight College,COUNTY,United Kingdom
FNA,Norlandair,NORLAND,Iceland
NOA,Norontair,NORONTAIR,Canada
HMF,Norrlandsflyg,LIFEGUARD SWEDEN,Sweden
NRX,Norse Air Charter,NORSE AIR,South Africa
NIR,Norsk Flytjeneste,NORSEMAN,Norway
NOR,Norsk Helikopter,NORSKE,Norway
DOC,Norsk Luftambulanse,HELIDOC,Norway
RTV,Nortavia,TIC-TAC,Portugal
NAI,North Adria Aviation,NORTH-ADRIA,Croatia
NAO,North American Airlines,NORTH AMERICAN,United States
HMR,North American Charters,HAMMER,Canada
NAJ,North American Jet Charter Group,JET GROUP,United States
NAT,North Atlantic Air Inc,MASS AIR,United States
NFC,North Atlantic Cargo,NORTH ATLANTIC,Norway
NBN,North British Airlines,TEESAIR,United Kingdom
NCB,North Caribou Flying Service Ltd,NORTH CARIBOU,Canada
NCC,North Coast Air Services Ltd,NORTH COAST,Canada
,North Coast Aviation,,Papua New Guinea
NFA,North Flying,NORTH FLYING,Denmark
NRC,North Sea Airways,NORTH SEA,Netherlands
SBX,North Star Air Cargo,SKY BOX,United States
NRV,North Vancouver Airlines,NORVAN,Canada
NWW,North West Airlines,HALANT,Australia
PTO,North West Geomatics,PHOTO,Canada
NEN,North-East Airlines,NORTHEAST SWAN,Nigeria
VBG,North-West Air Transport Company - Vyborg,VYBORG AIR,Russia
NWL,North-Wright Airways,NORTHWRIGHT,Canada
NLL,Northafrican Air Transport,NORTHAFRICAN AIR,Libya
NFL,Northaire Freight Lines,GREAT LAKES,United States
NSF,Northamptonshire School of Flying,NORTON,United Kingdom
NCE,Northcoast Executive Airlines,TOP HAT,United States
NEE,Northeast Airlines,NORTHEAST,United States
NPX,Northeast Aviation,NORTHEAST EXPRESS,United States
NAC,Northern Air Cargo,YUKON,United States
BYC,Northern Airlines Sanya,BEIYA,China
NDA,Northern Airways,NORTHERN DAKOTA,United States
CMU,Northern Aviation Service,LANNA AIR,Thailand
,Northern Dene Airways,,Canada
NEX,Northern Executive Aviation,NEATAX,United Kingdom
NIC,Northern Illinois Commuter,ILLINOIS COMMUTER,United States
NTX,Northern Jet Management,NORTAX,United States
NTA,Northern Thunderbird Air,THUNDERBIRD,Canada
KOE,Northland Aviation,KOKEE,United States
NSS,Northstar Aviation,NORTHSTAR,United States
NHL,Northumbria Helicopters,NORTHUMBRIA,United Kingdom
NAL,Northway Aviation Ltd,NORTHWAY,Canada
NWE,Northwest Aero Associates,,United States
NWA,Northwest Airlines,NORTHWEST,United States
,,,
NWR,Northwest Regional Airlines,,Australia
NWT,Northwest Territorial Airways,TERRITORIAL,Canada
PLR,Northwestern Air,POLARIS,Canada
NWN,Northwinds Northern,NORTHWINDS,Canada
NAM,Nortland Air Manitoba,MANITOBA,Canada
NAX,Norwegian Air Shuttle,NOR SHUTTLE,Norway
NRS,Norwegian Air UK,REDNOSE,United Kingdom
,Norwegian Air Argentina,,Argentina
IBK,Norwegian Air International,NORTRANS,Ireland
NLH,Norwegian Long Haul,NORSTAR,Norway
NAN,Norwegian Air Norway,NORSHIP,Norway
TFN,Norwegian Aviation College,SPIRIT,Norway
XNT,Notams International,,United States
LBT,Nouvel Air Tunisie,NOUVELAIR,Tunisia
NOV,Nova Airline,NOVANILE,Sudan
PTR,Nova Scotia Department of Lands and Forests,PATROL,Canada
NVR,Novair,NAVIGATOR,Sweden
NVQ,Novo Air,NOVO AIR,Bangladesh
NVG,Novogorod Air Enterprise,SADKO AVIA,Russia
NSP,Novosibirsk Aircraft Repairing Plant,NARPAIR,Russia
NBE,Novosibirsk Aviaenterprise,NAKAIR,Russia
NPO,Novosibirsk Aviation Production Association,NOVSIB,Russia
NOY,Noy Aviation,NOY AVIATION,Israel
ACQ,Nuevo Continente,AERO CONTINENTE,Peru
NHR,Nuevo Horizonte Internacional,NUEVO HORIZONTE,Mexico
NUN,Nunasi-Central Airlines,NUNASI,Canada
NIN,Nurman Avia Indopura,NURVINDO,Indonesia
NYS,Nyasa Express,NYASA,Malawi
NJE,NetJets Europe,FRACTION,Portugal
NKS,Spirit Airlines,SPIRIT WINGS,United States
,,,
ORN,Orange Air,ORANGE JET,United States
ONS,One Airlines,AIR DREAMS,Chile
FET,Old Dominion Freight Lines,FREIGHT LINE,United States
OCN,O Air,O-BIRD,France
OCM,O'Connor Airlines,OCONNOR,Australia
DRL,Omni Air Transport,DRILLER,United States
OWE,Owenair,OWENAIR,South Africa
JPA,OSACOM,J-PAT,United States
OHK,Oasis Hong Kong Airlines,OASIS,Hong Kong
BCN,Ocean Air,BLUE OCEAN,Mauritania
VCX,Ocean Airlines,OCEANCARGO,Italy
OCS,Ocean Sky (UK),OCEANSKY,United Kingdom
TUK,Ocean Wings Commuter Service,TUCKERNUCK,United States
ONE,Avianca Brazil,OCEANAIR,Brazil
,Linear Air,HARPOON,United States
ODS,Odessa Airlines,ODESSA AIR,Ukraine
ODY,Odyssey International,ODYSSEY,Canada
FOC,Office Federal De'Aviation Civile,FOCA,Switzerland
GBO,Ogooue Air Cargo,,Gabon
OKJ,Okada Airlines,OKADA AIR,Nigeria
OKP,Okapi Airways,OKAPI,Democratic Republic of Congo
OKA,Okay Airways,OKAYJET,China
OKL,Oklahoma Department of Public Safety,OKLAHOMA,United States
OLX,Olimex Aerotaxi,OLIMEX,Czech Republic
KVK,Olimp Air,PONTA,Kazakhstan
OAL,Olympic Air,OLYMPIC,Greece
OLY,Olympic Aviation,OLAVIA,Greece
OMA,Oman Air,OMAN AIR,Oman
ORF,Oman Royal Flight,OMAN,Oman
OMS,SalamAir,MAZOON,Oman
OAV,Omni - Aviacao e Tecnologia,OMNI,Portugal
LDM,Laudamotion,LAUDA MOTION,Austria
OAE,Omni Air International,OMNI-EXPRESS,United States
OMF,Omniflys,OMNIFLYS,Mexico
ORL,On Air Limited,ON AIR,Canada
OTG,One Two Go Airlines,THAI EXPRESS,Thailand
OTM,Onetime Airlines Zambia,ZEDTIME,Zambia
MED,Ontario Ministry of Health,MEDICAL,Canada
OHY,Onur Air,ONUR AIR,Turkey
OPA,Opal Air,,Australia
OSA,Open Sky Aviation,,Lebanon
BOS,OpenSkies,MISTRAL,United Kingdom
ORR,Operadora Turistica Aurora,TURISTICA AURORA,Mexico
OLE,Operadora de Lineas Ejecutivas,OPERADORA,Mexico
OTP,Operadora de Transportes A¨¦reos,OPERADORA AEREO,Mexico
OPV,Operadora de Veulos Ejectutivos,OPERADORA DE VUELOS,Mexico
LLO,Operation Enduring Freedom,APOLLO,Canada
OAX,Operational Aviation Services,,Australia
ORD,Orange Air Services,ORANGE SERVICES,Sierra Leone
ORJ,Orange Air Sierra Leone,ORANGE SIERRA,Sierra Leone
ORE,Orange Aviation,ORANGE AVIATION,Israel
ORX,Orbit Express Airlines,OREX,Turkey
ORK,Orca Air,ORCA TAXI,Egypt
BUE,Orebro Aviation,BLUELIGHT,Sweden
ORM,Orel State Air Enterprise,ORPRISE,Russia
ORB,Orenburg Airlines,ORENBURG,Russia
OTA,Organizacion De Transportes A¨¦reos,ORGANIZACION,Mexico
OML,Organizacoes Mambra,MAMBRA,Angola
OVV,Orient Air,ORIENTSYR,Syrian Arab Republic
OTR,Orient Airlines,ORIENTROC,Sudan
ORN,Orient Airways,ORIENT LINER,Pakistan
